name	state_id	postcode	latitude	longitude	variant_name	status
Arthurs Lake	TAS	7030	-4.1990001678466797e+01	1.4694999694824199e+02		O
Arthur River	TAS	7330	-4.1040000915527301e+01	1.4466000366210901e+02		O
Edgcumbe Beach	TAS	7321	-4.0860000610351598e+01	1.4541000366210901e+02		O
Eddystone	TAS	7264	-4.0990001678466797e+01	1.4833000183105500e+02		O
East Ridgley	TAS	7321	-4.1159999847412102e+01	1.4585000610351599e+02		O
East Launceston	TAS	7250	-4.1439998626708999e+01	1.4714999389648401e+02		O
East Devonport	TAS	7310	-4.1180000305175803e+01	1.4636999511718801e+02		O
East Cam	TAS	7321	-4.1049999237060497e+01	1.4583999633789099e+02		O
Eaglehawk Neck	TAS	7179	-4.3020000457763700e+01	1.4791999816894500e+02		O
Dysart	TAS	7030	-4.2569999694824197e+01	1.4721000671386699e+02		O
Dynnyrne	TAS	7005	-4.2900001525878899e+01	1.4730999755859401e+02		O
Dunorlan	TAS	7304	-4.1479999542236300e+01	1.4652999877929699e+02		O
Dunalley	TAS	7177	-4.2880001068115199e+01	1.4780000305175801e+02		O
Dulcot	TAS	7025	-4.2779998779296903e+01	1.4739999389648401e+02		O
Dromedary	TAS	7030	-4.2740001678466797e+01	1.4716000366210901e+02		O
Dowsing Point	TAS	7010	-4.2819999694824197e+01	1.4728999328613301e+02		O
Downlands	TAS	7320	-4.1080001831054702e+01	1.4588000488281301e+02		O
Dover	TAS	7117	-4.3310001373291001e+01	1.4700999450683599e+02		O
Douglas-Apsley	TAS	7215	-4.1779998779296903e+01	1.4817999267578099e+02		O
Douglas River	TAS	7215	-4.1779998779296903e+01	1.4825000000000000e+02		O
Apsley	TAS	7030	-4.2430000305175803e+01	1.4713999938964801e+02		O
Apslawn	TAS	7190	-4.1950000762939503e+01	1.4817999267578099e+02		O
Apollo Bay	TAS	7150	-4.3159999847412102e+01	1.4727000427246099e+02		O
Antill Ponds	TAS	7120	-4.2200000762939503e+01	1.4739999389648401e+02		O
Ansons Bay	TAS	7216	-4.1029998779296903e+01	1.4825999450683599e+02		O
Andover	TAS	7120	-4.2330001831054702e+01	1.4744999694824199e+02		O
Ambleside	TAS	7310	-4.1200000762939503e+01	1.4636999511718801e+02		O
Alonnah	TAS	7150	-4.3310001373291001e+01	1.4724000549316401e+02		O
Allens Rivulet	TAS	7150	-4.3009998321533203e+01	1.4719999694824199e+02		O
Alcomie	TAS	7330	-4.0930000305175803e+01	1.4519000244140599e+02		O
Alberton	TAS	7263	-4.1290000915527301e+01	1.4777999877929699e+02		O
Akaroa	TAS	7216	-4.1299999237060497e+01	1.4830999755859401e+02		O
Adventure Bay	TAS	7150	-4.3349998474121101e+01	1.4732000732421901e+02		O
Acton Park	TAS	7170	-4.2869998931884801e+01	1.4747000122070301e+02		O
Acton	TAS	7320	-4.1060001373291001e+01	1.4588999938964801e+02		O
Acacia Hills	TAS	7306	-4.1270000457763700e+01	1.4633000183105500e+02		O
Aberdeen	TAS	7310	-4.1240001678466797e+01	1.4632000732421901e+02		O
Abels Bay	TAS	7112	-4.3220001220703097e+01	1.4708999633789099e+02		O
Abbotsham	TAS	7315	-4.1209999084472699e+01	1.4616999816894500e+02		O
Nightcliff	NT		-1.2388600000000000e+01	1.3084080000000000e+02	"""Night cliff""|""knightcliff"""	U
Nakara	NT		-1.2370699999999999e+01	1.3087780000000001e+02		U
Pinelands	NT		-1.2456239000000000e+01	1.3095919900000001e+02		U
Yarrawonga	NT		-1.2473699999999999e+01	1.3098750000000001e+02		U
Wulagi	NT		-1.2382999999999999e+01	1.3089619999999999e+02		U
Woolner	NT		-1.2435000000000000e+01	1.3085190000000000e+02		U
Lee Point	NT		-1.2341677000000001e+01	1.3089413800000000e+02		U
Moulden	NT		-1.2505599999999999e+01	1.3097430000000000e+02		U
Rosebery	NT		-1.2508300000000000e+01	1.3099130000000000e+02		U
Rapid Creek	NT		-1.2371900000000000e+01	1.3084590000000000e+02		U
Palmerston City	NT		-1.2479200000000001e+01	1.3098500000000001e+02		U
Woodroffe	NT		-1.2502599999999999e+01	1.3098079999999999e+02		U
Winnellie	NT		-1.2429700000000000e+01	1.3088419999999999e+02		U
Wanguri	NT		-1.2371600000000001e+01	1.3088759999999999e+02		U
Wagaman	NT		-1.2381100000000000e+01	1.3088520000000000e+02		U
Parap	NT		-1.2433999999999999e+01	1.3084479999999999e+02		U
Tiwi	NT		-1.2360099999999999e+01	1.3087809999999999e+02		U
The Narrows	NT		-1.2425780000000000e+01	1.3086006399999999e+02		U
The Gardens	NT		-1.2446300000000001e+01	1.3083420000000001e+02		U
Karama	NT		-1.2400399999999999e+01	1.3091560000000001e+02		U
Jingili	NT		-1.2388999999999999e+01	1.3087200000000001e+02		U
Coonawarra	NT		-1.2434300000000000e+01	1.3090750000000000e+02		U
Bayview	NT		-1.2439200000000000e+01	1.3085759999999999e+02		U
Bakewell	NT		-1.2496700000000001e+01	1.3099310000000000e+02		U
Archer	NT		-1.2522000000000000e+01	1.3096090000000001e+02		U
Anula	NT		-1.2390300000000000e+01	1.3089050000000000e+02		U
Mitchell	NT		-1.2530600000000000e+01	1.3099560000000000e+02		U
Alawa	NT		-1.2379799999999999e+01	1.3087320000000000e+02		U
Millner	NT		-1.2391700000000000e+01	1.3086400000000000e+02		U
Coconut Grove	NT		-1.2395300000000001e+01	1.3085100000000000e+02		U
Charles Darwin	NT		-1.2451100000000000e+01	1.3087639999999999e+02		U
Berrimah	NT		-1.2432000000000000e+01	1.3092050000000000e+02		U
Bellamack	NT		-1.2515100000000000e+01	1.3098300000000000e+02		U
Driver	NT		-1.2487100000000000e+01	1.3097680000000000e+02		U
Leanyer	NT		-1.2370799999999999e+01	1.3090360000000001e+02		U
Moil	NT		-1.2388299999999999e+01	1.3088170000000000e+02		U
Gunn	NT		-1.2486700000000001e+01	1.3099379999999999e+02		U
Larrakeyah	NT		-1.2455299999999999e+01	1.3082490000000001e+02		U
Marrara	NT		-1.2404000000000000e+01	1.3091040000000001e+02	"""Northlakes"""	U
Marlow Lagoon	NT		-1.2493223000000000e+01	1.3096248399999999e+02		U
Malak	NT		-1.2393400000000000e+01	1.3090400000000000e+02		U
Ludmilla	NT		-1.2417199999999999e+01	1.3084889999999999e+02		U
Darwin City	NT		-1.2460834000000000e+01	1.3084444199999999e+02		U
Casuarina	NT		-1.2373799999999999e+01	1.3088140000000001e+02		U
Alice Springs	NT		-2.3699400000000001e+01	1.3388000000000000e+02		U
Tindal	NT		-1.4525900000000000e+01	1.3238350000000000e+02		U
The Gap	NT		-2.3714099999999998e+01	1.3387299999999999e+02		U
Araluen	NT		-2.3697099999999999e+01	1.3385599999999999e+02		U
Stuart Park	NT		-1.2446400000000001e+01	1.3084770000000000e+02		U
Uralla	NT		-1.4488000000000000e+01	1.3229949999999999e+02		U
Undoolya	NT		-2.3687799999999999e+01	1.3391900000000001e+02		U
Stuart	NT		-2.3676500000000001e+01	1.3387899999999999e+02		U
Sadadeen	NT		-2.3702500000000001e+01	1.3390000000000001e+02		U
Johnston	NT		-1.2492200000000000e+01	1.3100620000000001e+02		U
Irlpme	NT		-2.3647600000000001e+01	1.3386500000000001e+02		U
Emungalan	NT		-1.4404500000000001e+01	1.3224180000000001e+02		U
Desert Springs	NT		-2.3712199999999999e+01	1.3388800000000001e+02		U
Mount Johns	NT		-2.3723099999999999e+01	1.3390299999999999e+02		U
Katherine South	NT		-1.4482600000000000e+01	1.3226220000000001e+02		U
Arumbera	NT		-2.3780100000000001e+01	1.3381000000000000e+02		U
Ross	NT		-2.3746300000000002e+01	1.3390199999999999e+02		U
Larapinta	NT		-2.3681699999999999e+01	1.3383300000000000e+02		U
Katherine East	NT		-1.4464000000000000e+01	1.3228739999999999e+02		U
Katherine	NT		-1.4452000000000000e+01	1.3227000000000001e+02		U
Holmes	NT		-1.2387600000000001e+01	1.3092400000000001e+02		U
Gillen	NT		-2.3710999999999999e+01	1.3386600000000001e+02		U
Eaton	NT		-1.2410800000000000e+01	1.3088229999999999e+02		U
East Side	NT		-2.3692100000000000e+01	1.3389900000000000e+02		U
Connellan	NT		-2.3784500000000001e+01	1.3390299999999999e+02		U
Zuccoli	NT		-1.2511799999999999e+01	1.3100340000000000e+02		U
Flynn	NT		-2.3711900000000000e+01	1.3383900000000000e+02		U
White Gums	NT		-2.3750299999999999e+01	1.3375700000000001e+02		U
Ilparpa	NT		-2.3744900000000001e+01	1.3382800000000000e+02		U
Brinkin	NT		-1.2370601000000001e+01	1.3086900000000000e+02		U
Fannie Bay	NT		-1.2427000000000000e+01	1.3084020000000001e+02		U
East Point	NT		-1.2412500000000000e+01	1.3082960000000000e+02		U
Durack	NT		-1.2472500000000000e+01	1.3097450000000001e+02		U
Muirhead	NT		-1.2358440999999999e+01	1.3089559800000001e+02		U
Lyons	NT		-1.2358720000000000e+01	1.3088807000000000e+02		U
Farrar	NT		-1.2480399999999999e+01	1.3099740000000000e+02		U
Gray	NT		-1.2489800000000001e+01	1.3098179999999999e+02		U
Lansdowne	NT		-1.4417400000000001e+01	1.3238419999999999e+02		U
Cossack	NT		-1.4446500000000000e+01	1.3217640000000000e+02		U
Ciccone	NT		-2.3692200000000000e+01	1.3386699999999999e+02		U
Buffalo Creek	NT		-1.2345300000000000e+01	1.3091770000000000e+02		U
Braitling	NT		-2.3674299999999999e+01	1.3386429999999999e+02		U
St  Clair	SA	5014	-3.4872071990000002e+01	1.3853574823000000e+02	See SA Gazetteer	O
Woodville	SA	5011	-3.4878751719999997e+01	1.3853814789000000e+02		O
Toolunga	SA	5114	-3.4677460000000004e+01	1.3868975000000000e+02		U
Tonsley Park	SA	5043	-3.4995530000000002e+01	1.3856202999999999e+02	See SA Gazetteer	U
Hillside	SA	5007	-3.4900970000000001e+01	1.3858167000000000e+02	Ovingham	U
Teringie Heights	SA	5072	-3.4916739999999997e+01	1.3870365000000001e+02	Teringie	U
Technology Park	SA	5095	-3.4816459999999999e+01	1.3861865000000000e+02	The Levels (portion)	U
Tambelin	SA	5116	-3.4616410000000002e+01	1.3873477000000000e+02	Evanston	U
Pedare Hills	SA	5092	-3.4812030000000000e+01	1.3868491000000000e+02	Modbury Heights	U
Pine Lakes	SA	5107	-3.4782760000000003e+01	1.3862669000000000e+02	Parafield Gardens (portion)	U
Perry Barr	SA	5158	-3.5070309999999999e+01	1.3851528999999999e+02	Hallett Cove (ptn)	U
St Albans	SA	5023	-3.4900069999999999e+01	1.3853122999999999e+02	Findon	U
Spring Hill	SA	5125	-3.4780810000000002e+01	1.3871178000000000e+02	Golden Grove (portion)	U
North Lakes	SA	5115	-3.4661040000000000e+01	1.3867143999999999e+02	Munno Para West	U
Old Smithfield	SA	5114	-3.4685929999999999e+01	1.3868682000000001e+02	Smithfield	U
Winston	SA	5114	-3.4676800000000000e+01	1.3867674000000000e+02	Smithfield Plains	U
Yaralin	SA	5087	-3.4879170000000002e+01	1.3863915000000000e+02	Klemzig	U
Southport	SA	5167	-3.5168270000000000e+01	1.3847198000000000e+02	Port Noarlunga South (portion)	U
Seaford Gardens	SA	5169	-3.5204169999999998e+01	1.3848490000000001e+02	Seaford Rise	U
Munnara	SA	5116	-3.4616410000000002e+01	1.3873477000000000e+02	Evanston	U
Woodend	SA	5158	-3.5085509999999999e+01	1.3852784000000000e+02	See SA Gazetteer	U
Windemere Estate	SA	5108	-3.4741019999999999e+01	1.3861852999999999e+02	Salisbury North (portion)	U
Windemere	SA	5108	-3.4741019999999999e+01	1.3861852999999999e+02	Salisbury North	U
Whyalla  Apollo	SA	5608	-3.3017249999999997e+01	1.3752087000000000e+02		U
Westward Park	SA	5113	-3.4695230000000002e+01	1.3866471000000001e+02	Davoren Park (portion)	U
Manor Farm	SA	5096	-3.4793660000000003e+01	1.3866510000000000e+02		U
Moana Fields	SA	5169	-3.5204169999999998e+01	1.3848490000000001e+02	Seaford Rise	U
Vermont	SA	5038	-3.4973849999999999e+01	1.3856046000000001e+02	South Plympton	U
O'Neill Park	SA	5095	-3.4827759999999998e+01	1.3860946999999999e+02		U
Whyalla Barson	SA	5601	-3.2977584409999999e+01	1.3756443135999999e+02	Cultana (ptn)	O
Coromandel East	SA	5157	-3.5046840000000003e+01	1.3864768000000001e+02		O
Gepps Cross	SA	5094	-3.4841529999999999e+01	1.3860575000000000e+02	Gepp's Cross	O
Ironbank	SA	5153	-3.5043669999999999e+01	1.3868744000000001e+02		O
Elizabeth West	SA	5113	-3.4705190000000002e+01	1.3866120000000001e+02	Edinburgh North (portion)	H
Leabrook	SA	5068	-3.4816690000000001e+01	1.3850065000000001e+02	See SA Gazetteer	O
Craigburn Farm	SA	5051	-3.5041190000000000e+01	1.3860515000000001e+02	See SA Gazetteer	O
Hillier	SA	5116	-3.4623320000000000e+01	1.3869370000000001e+02		O
Aldinga	SA	5173	-3.5269109999999998e+01	1.3848301000000001e+02	Aldinghi	O
Wami Kata	SA	5700	-3.2444070000000004e+01	1.3780539999999999e+02		O
Stirling North	SA	5710	-3.2518200000000000e+01	1.3783840000000001e+02	Catninga	O
Port Augusta West	SA	5700	-3.2468842549999998e+01	1.3775501634000000e+02		O
Penfield	SA	5121	-3.4686545549999998e+01	1.3862266729999999e+02	Edinburgh North (ptn)	O
Piggott Range	SA	5163	-3.5136510000000001e+01	1.3856850000000000e+02	Onkaparinga Hills	U
Munno Para West	SA	5115	-3.4657318830000001e+01	1.3866943298999999e+02		O
Munno Para	SA	5115	-3.4665485240000002e+01	1.3868977351000001e+02		O
Andrews Farm	SA	5114	-3.4674849139999999e+01	1.3865904484999999e+02	Smithfield West (portion)	O
Penfield Gardens	SA	5121	-3.4658202760000002e+01	1.3861517305999999e+02		O
MacDonald Park	SA	5121	-3.4670130710000002e+01	1.3864139016999999e+02		O
Angle Vale	SA	5117	-3.4641134770000001e+01	1.3864698942000001e+02		O
Seacombe	SA	5049	-3.5041980000000002e+01	1.3852983000000000e+02	Seacliff Park	H
Edinburgh North	SA	5113	-3.4703458269999999e+01	1.3865712533999999e+02	See SA Gazetteer	O
Sellicks Beach	SA	5174	-3.5335650000000001e+01	1.3845697000000001e+02		O
Buckland Park	SA	5120	-3.4683819999999997e+01	1.3851192000000000e+02		O
Salisbury South	SA	5106	-3.4782660000000000e+01	1.3864321000000001e+02		O
Hallett Cove	SA	5158	-3.5071140000000000e+01	1.3851309000000001e+02		O
Sheidow Park	SA	5158	-3.5079709999999999e+01	1.3852798999999999e+02		O
Port Willunga	SA	5173	-3.5258850000000002e+01	1.3846456000000001e+02		O
Waterloo Corner	SA	5110	-3.4713780000000000e+01	1.3856746999999999e+02		O
North Adelaide	SA	5006	-3.4907750000000000e+01	1.3859662000000000e+02		O
Virginia	SA	5120	-3.4663849999999996e+01	1.3857317000000000e+02		O
Edinburgh	SA	5111	-3.4719679999999997e+01	1.3863462999999999e+02		O
Smithfield West	SA	5114	-3.4676169999999999e+01	1.3866240999999999e+02	See SA Gazetteer	H
Pepper Tree Farm	SA	5115	-3.4661040000000000e+01	1.3867143999999999e+02	Munno Para West	U
Mitcham	SA	5062	-3.4983519999999999e+01	1.3862379000000001e+02		O
Elizabeth North	SA	5113	-3.4700789999999998e+01	1.3867578000000000e+02		O
St Kilda	SA	5110	-3.4748350000000002e+01	1.3855583999999999e+02		O
Elizabeth Downs	SA	5113	-3.4699060000000003e+01	1.3869302999999999e+02		O
Medindie	SA	5081	-3.4897509999999997e+01	1.3860480000000001e+02	Medindee and Medindi	O
Henley Beach	SA	5022	-3.4916490000000003e+01	1.3849914999999999e+02	Henley	O
Parafield	SA	5106	-3.4795200000000001e+01	1.3863233000000000e+02	Mawson Lakes (portion)	O
Springfield	SA	5062	-3.4978980000000000e+01	1.3863261000000000e+02		O
Centennial Park	SA	5042	-3.5001890000000003e+01	1.3858859000000001e+02	Pasadena	H
Walkerville	SA	5081	-3.4892060000000001e+01	1.3861867000000001e+02		O
Northfield East	SA	5086	-3.4853009999999998e+01	1.3864352000000000e+02	Oakden	U
Brahma Lodge	SA	5109	-3.4775889999999997e+01	1.3865307000000001e+02		O
Glengowrie	SA	5044	-3.4988109999999999e+01	1.3853423000000001e+02		O
Evanston Gardens	SA	5116	-3.4627670000000002e+01	1.3872022000000001e+02		O
Taperoo	SA	5017	-3.4806710000000002e+01	1.3849984000000001e+02	See SA Gazetteer	O
Dry Creek	SA	5094	-3.4812199999999997e+01	1.3857190000000000e+02	See SA Gazetteer	O
Gillman	SA	5013	-3.4834899999999998e+01	1.3852596000000000e+02		O
Horseshoe	SA	5168	-3.5182479999999998e+01	1.3850147000000001e+02	Old Noarlunga	U
Islington	SA	5010	-3.4860320000000002e+01	1.3857839000000001e+02	See SA Gazetteer	U
Christies Beach	SA	5165	-3.5134940000000000e+01	1.3847695999999999e+02		O
Coromandel Valley	SA	5051	-3.5044969999999999e+01	1.3862369000000001e+02		O
Sefton Park	SA	5083	-3.4876420000000003e+01	1.3860641000000001e+02		O
Glen Osmond	SA	5064	-3.4959539999999997e+01	1.3864921000000001e+02	See SA Gazetteer	O
Elizabeth Field	SA	5113	-3.4686990000000002e+01	1.3867132000000001e+02	Davoren Park	H
Semaphore	SA	5019	-3.4839340000000000e+01	1.3848228000000000e+02		O
Blakeview	SA	5114	-3.4675449999999998e+01	1.3871108000000001e+02	See SA Gazetteer	O
West Richmond	SA	5033	-3.4939399999999999e+01	1.3855036999999999e+02	See SA Gazetteer	O
Netherby	SA	5062	-3.4970999999999997e+01	1.3862414000000001e+02		O
Elizabeth East	SA	5112	-3.4726250000000000e+01	1.3868100000000001e+02		O
Grange	SA	5022	-3.4900750000000002e+01	1.3849718999999999e+02		O
Dernancourt	SA	5075	-3.4861579999999996e+01	1.3867751000000001e+02		O
Ingle Farm	SA	5098	-3.4827880000000000e+01	1.3864658000000000e+02		O
Salisbury Plain	SA	5109	-3.4767060000000001e+01	1.3866032999999999e+02		O
Plympton	SA	5038	-3.4962389999999999e+01	1.3855600999999999e+02	See SA Gazetteer	O
Birkenhead	SA	5015	-3.4836530000000003e+01	1.3850036000000000e+02	Sandwell	O
Unley Park	SA	5061	-3.4962930000000000e+01	1.3860172000000000e+02		O
Peterhead	SA	5016	-3.4831380000000003e+01	1.3849948000000001e+02		O
Noarlunga	SA	5168	-3.5182479999999998e+01	1.3850147000000001e+02	Old Noarlunga	H
Darlington	SA	5047	-3.5033560000000001e+01	1.3855538000000001e+02		O
Hindmarsh	SA	5007	-3.4906959999999998e+01	1.3856992000000000e+02		O
Athelstone	SA	5076	-3.4871160000000003e+01	1.3870668000000001e+02		O
Flagstaff Hill	SA	5159	-3.5049320000000002e+01	1.3858475999999999e+02		O
Hawthorndene	SA	5051	-3.5024479999999997e+01	1.3863754000000000e+02	Hawthodene	O
Ethelton	SA	5015	-3.4848880000000001e+01	1.3849037000000001e+02		O
Lower Mitcham	SA	5062	-3.4981009999999998e+01	1.3860576000000000e+02		O
Chandlers Hill	SA	5159	-3.5083539999999999e+01	1.3862217999999999e+02		O
Aberfoyle Park	SA	5159	-3.5070650000000001e+01	1.3860017999999999e+02		O
Clovelly Park	SA	5042	-3.5002270000000003e+01	1.3857114000000001e+02		O
Myrtle Bank	SA	5064	-3.4960500000000003e+01	1.3863352000000000e+02		O
Felixstow	SA	5070	-3.4888919999999999e+01	1.3864760999999999e+02		O
Burton	SA	5110	-3.4738379999999999e+01	1.3860065000000000e+02		O
Hope Valley	SA	5090	-3.4843980000000002e+01	1.3869864999999999e+02		O
Angle Park	SA	5010	-3.4856140000000003e+01	1.3856082000000001e+02		O
Dover Gardens	SA	5048	-3.5024090000000001e+01	1.3853684000000001e+02		O
Exeter	SA	5019	-3.4838070000000002e+01	1.3849091000000001e+02		O
Toorak Gardens	SA	5065	-3.4933210000000003e+01	1.3863789000000000e+02	See SA Gazetteer	O
Vale Park	SA	5081	-3.4886029999999998e+01	1.3862676999999999e+02		O
Salisbury East	SA	5109	-3.4777999999999999e+01	1.3867023000000000e+02	See SA Gazetteer	O
Port Pirie West	SA	5540	-3.3163899999999998e+01	1.3797847999999999e+02		O
Urrbrae	SA	5064	-3.4968179999999997e+01	1.3863977000000000e+02	Glen Osmond (portion)	O
Elizabeth South	SA	5112	-3.4741259999999997e+01	1.3865638999999999e+02		O
Rose Park	SA	5067	-3.4930720000000001e+01	1.3862798000000001e+02		O
Thorngate	SA	5082	-3.4897370000000002e+01	1.3859684999999999e+02	Fitzroy	O
Tranmere	SA	5073	-3.4905589999999997e+01	1.3866220000000001e+02	See SA Gazetteer	O
Dalkieth Vale	SA	5115	-3.4640940000000001e+01	1.3870542000000000e+02	Kudla	U
Dalkeith	SA	5115	-3.4640940000000001e+01	1.3870542000000000e+02	Kudla	U
Melrose Park	SA	5039	-3.4985720000000001e+01	1.3857881000000000e+02	Edwardstown (portion)	O
Bolivar	SA	5110	-3.4772039999999997e+01	1.3858168000000001e+02	Globe Derby Park (portion)	O
Stirling	SA	5152	-3.5002429999999997e+01	1.3872649999999999e+02		O
Klemzig	SA	5087	-3.4879170000000002e+01	1.3863915000000000e+02	Gaza (see also Yaralin)	O
Seacombe Heights	SA	5047	-3.5034140000000001e+01	1.3854631000000001e+02		O
Seacombe Gardens	SA	5047	-3.5023090000000003e+01	1.3854590999999999e+02		O
Parafield Gardens	SA	5107	-3.4781920000000000e+01	1.3861210000000000e+02		O
Lynton	SA	5062	-3.4997340000000001e+01	1.3860735000000000e+02		O
Glenelg	SA	5045	-3.4980789999999999e+01	1.3851499999999999e+02	Pattawilya	O
Old Reynella	SA	5161	-3.5097439999999999e+01	1.3854112000000001e+02	Reynella (portion)	O
Medindie Gardens	SA	5081	-3.4892180000000003e+01	1.3860607999999999e+02		O
Kilburn	SA	5084	-3.4860660000000003e+01	1.3858501000000001e+02	See SA Gazetteer	O
Mawson Lakes	SA	5095	-3.4811000000000000e+01	1.3861260999999999e+02	See SA Gazetteer	O
Gilles Plains	SA	5086	-3.4850250000000003e+01	1.3865898999999999e+02	See SA Gazetteer	O
Joslin	SA	5070	-3.4899880000000003e+01	1.3862679000000000e+02		O
Coonamia	SA	5540	-3.3191969999999998e+01	1.3804344000000000e+02		O
Cobbler Creek	SA	5096	-3.4793640000000003e+01	1.3866763000000000e+02		U
Clifton	SA	5066	-3.4934159999999999e+01	1.3867697999999999e+02	Stonyfell (portion)	U
Plympton Park	SA	5038	-3.4976210000000002e+01	1.3855154999999999e+02		O
Eden Hills	SA	5050	-3.5021070000000002e+01	1.3859553000000000e+02		O
Tusmore	SA	5065	-3.4935659999999999e+01	1.3864755000000000e+02	See SA Gazetteer	O
Churchill	SA	5114	-3.4676800000000000e+01	1.3867674000000000e+02	Smithfield Plains	U
Erindale	SA	5066	-3.4928759999999997e+01	1.3866383999999999e+02	See SA Gazetteer	O
Hackham West	SA	5163	-3.5142319999999998e+01	1.3851534000000001e+02		O
Seaford Rise	SA	5169	-3.5204169999999998e+01	1.3848490000000001e+02		O
Bedford Park	SA	5042	-3.5023510000000002e+01	1.3856899999999999e+02		O
Netley	SA	5037	-3.4949869999999997e+01	1.3855067000000000e+02	See SA Gazetteer	O
Unley	SA	5061	-3.4948610000000002e+01	1.3860590999999999e+02		O
Seaford Heights	SA	5169	-3.5198160000000001e+01	1.3849703000000000e+02		O
Prospect	SA	5082	-3.4883589999999998e+01	1.3859229999999999e+02		O
Underdale	SA	5032	-3.4919739999999997e+01	1.3854916000000000e+02	See SA Gazetteer	O
Highbury	SA	5089	-3.4853789999999996e+01	1.3871612999999999e+02		O
Christie Downs	SA	5164	-3.5130429999999997e+01	1.3849700999999999e+02		O
Woodville Park	SA	5011	-3.4882269999999998e+01	1.3854660000000001e+02		O
Keswick Terminal	SA	5035	-3.4935870000000001e+01	1.3857974999999999e+02		O
Gawler West	SA	5118	-3.4603700000000003e+01	1.3873403999999999e+02		O
Marleston	SA	5033	-3.4945380000000000e+01	1.3856173000000001e+02	See SA Gazetteer	O
Salisbury Heights	SA	5109	-3.4763100000000001e+01	1.3868858000000000e+02	Salisbury East (portion)	O
